latitud,longitud,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,target,Coordinates,geometry
21.94687,-100.00769,0.0026997673487730274,-0.038257935442006764,-0.012862014074233534,-0.0035668385234318895,0.0025127314239635425,-0.00019976322022729697,-0.009865736699778837,3,Amarillo,POINT (-100.00769 21.94687),POINT (-100.00769 21.94687)
21.92195,-99.96548,0.002198011899865243,0.16503109599840118,-0.0049249255218963145,-0.06301657992806524,0.005311553658401337,0.000171305175421883,-0.008588852280660683,3,Amarillo,POINT (-99.96548 21.92195),POINT (-99.96548 21.92195)
21.91137,-99.95821,0.0028787599455664995,-0.12849516652282875,-0.01655143758894466,0.02721278794649423,0.0010525499629981706,-0.0003740144500621963,-0.010125306558341141,3,Verde,POINT (-99.95821 21.91137),POINT (-99.95821 21.91137)
21.88727,-99.90553,0.0023532993172756776,0.13025481268635544,-0.006038593152641025,-0.05884476227307788,0.0050999918575389625,0.00010090027357093396,-0.009606180608813653,3,Amarillo,POINT (-99.90553 21.88727),POINT (-99.90553 21.88727)
21.83132,-99.86658,0.0024732707519255115,0.07639733939839216,-0.008179171135876274,-0.042640627233079154,0.004376045902338069,2.098724255385504e-05,-0.009147401515848414,3,Amarillo,POINT (-99.86658 21.83132),POINT (-99.86658 21.83132)
21.86244,-100.02742,-0.07452743536458437,-0.009370822981377688,-0.003628063008182621,-0.01720566300847083,-0.059289719517355545,0.03738463474097307,-0.007836866778088673,3,Verde,POINT (-100.02742 21.86244),POINT (-100.02742 21.86244)
21.86097,-100.02814,-0.04859685318362461,-0.009220702770166154,-0.004692552379017573,-0.016884599214985505,-0.05307516619409627,0.02283431452599773,-0.008068610863677541,3,Verde,POINT (-100.02814 21.86097),POINT (-100.02814 21.86097)
21.86371,-100.02895,-0.014594661756610408,-0.00910598990323629,-0.004696139767163591,-0.017174714349394323,-0.057490657505054533,0.0020977236551937197,-0.008018687065463374,3,Verde,POINT (-100.02895 21.86371),POINT (-100.02895 21.86371)
21.59642,-98.66402,0.002568539214580898,0.025118454597989875,-0.010288134131216377,-0.024768194374834338,0.003520749468393901,-7.529513619526624e-05,-0.009645141380690624,3,Verde,POINT (-98.66402 21.59642),POINT (-98.66402 21.59642)
21.7846,-98.87971,0.0023997508727245415,0.11300077874794552,-0.0066768750706698975,-0.055198281568174995,0.004963138657836453,9.303292555903951e-05,-0.009422929214890366,3,Verde,POINT (-98.87971 21.7846),POINT (-98.87971 21.7846)
21.74934,-98.95878,0.00268854348742254,-0.032595183887437776,-0.012630081544731876,-0.005517431563334312,0.0026057833817001845,-0.00018846834525471039,-0.009845541828674016,3,Verde,POINT (-98.95878 21.74934),POINT (-98.95878 21.74934)
21.8469,-98.9381,0.002782918231749205,-0.07207927415689175,-0.014428434025146035,0.01035143147393995,0.00210987397312236,-0.0002922894192677492,0.0008892958241509606,3,Amarillo,POINT (-98.9381 21.8469),POINT (-98.9381 21.8469)
21.85534,-98.97385,0.0027267383030724697,-0.0714640426992534,-0.014348314785611388,0.010936702506381528,0.0018370528668336403,-0.00025349106110355874,-0.009630736648209199,3,Verde,POINT (-98.97385 21.85534),POINT (-98.97385 21.85534)
21.94613,-98.99153,0.002733833759128501,-0.0643017916831014,-0.01398356144202008,0.006716250822859159,0.0020299679136502567,-0.0002448301721940143,-0.009834118670267912,3,Verde,POINT (-98.99153 21.94613),POINT (-98.99153 21.94613)
21.9435,-99.0057,0.002697568255852402,-0.04558252218416202,-0.013215537926815794,0.0002682096309979986,0.0023354445724544713,-0.00020905651188867877,-0.009786795894549654,3,Verde,POINT (-99.0057 21.9435),POINT (-99.0057 21.9435)
22.0214,-99.04997,0.0028856815956948647,-0.13198364408472493,-0.016693968235988208,0.0283980851695028,0.000996444384079892,-0.0003806635605727009,-0.010134395706838167,3,Verde,POINT (-99.04997 22.0214),POINT (-99.04997 22.0214)
22.01505,-99.05811,0.0028527967825449476,-0.11541212385021184,-0.016017013106614873,0.022773185692626197,0.0012625391191477325,-0.00034918314705184843,-0.010092385718515135,3,Amarillo,POINT (-99.05811 22.01505),POINT (-99.05811 22.01505)
22.02048,-99.04887,0.002881743338260108,-0.1297733188497127,-0.016608840066429285,0.027783993981741924,0.0010275143353945164,-0.00037903312319076485,-0.009942848517570553,3,Amarillo,POINT (-99.04887 22.02048),POINT (-99.04887 22.02048)
22.1132,-99.1613,0.0026729447213682976,-0.024740577178450688,-0.012309679929951271,-0.00816159191667639,0.002730269015646294,-0.00017395948894357433,-0.009830129798143655,3,Amarillo,POINT (-99.1613 22.1132),POINT (-99.1613 22.1132)
22.21087,-99.22522,0.0025259023632086914,0.049377392537531394,-0.009280253395304807,-0.033398184895961205,0.003926270648501498,-3.167798555586523e-05,-0.009626116122749308,3,Amarillo,POINT (-99.22522 22.21087),POINT (-99.22522 22.21087)
22.21671,-99.22224,0.002646953091723862,-0.011650826937697853,-0.011775610932363352,-0.012573765137004365,0.002938149162385579,-0.00014967481286762274,-0.009803283864664064,3,Amarillo,POINT (-99.22224 22.21671),POINT (-99.22224 22.21671)
22.26494,-99.04415,-0.12722075324846918,-0.00811681495672654,-0.0044266662371179955,-0.014087579258671152,-0.043847030207486405,-0.04692810645934604,-0.007950279523559943,3,Verde,POINT (-99.04415 22.26494),POINT (-99.04415 22.26494)
22.263,-99.04793,-0.013036651500152676,-0.009058271410424956,-0.005324916421859987,-0.016845182390938688,-0.05202429427308246,0.0018949460756414367,-0.008180923756817756,3,Amarillo,POINT (-99.04793 22.263),POINT (-99.04793 22.263)
22.26348,-99.04166,-0.09290544068536549,-0.008098678174393888,-0.005575298192467659,-0.01395327098544821,-0.03841292134396534,-0.03810038939706918,-0.008156451366637254,3,Amarillo,POINT (-99.04166 22.26348),POINT (-99.04166 22.26348)
22.27943,-99.0413,-0.015223377303141123,-0.004341714693253492,-0.00606783249838993,-0.006093019254436844,-0.04816234515341238,0.0037109130277040415,-0.007510982908427621,3,Rojo,POINT (-99.0413 22.27943),POINT (-99.0413 22.27943)
22.24692,-99.03737,-0.060539140054742716,-0.008027959585345974,-0.005943193641427808,-0.013993989505468004,-0.03983151609648812,-0.029026479661593843,-0.00822481732731989,3,Verde,POINT (-99.03737 22.24692),POINT (-99.03737 22.24692)
21.96522,-98.55731,0.00290940720639795,-0.14242461980087842,-0.01713701469142673,0.03207988991575964,0.0008528960097143484,-0.0004030871433416716,-0.008905925659096103,3,Verde,POINT (-98.55731 21.96522),POINT (-98.55731 21.96522)
21.98362,-98.69298,0.0029538538178824174,-0.16630700507895574,-0.018123140698939163,0.040470622697957676,0.0004553499932406728,-0.0004485683172912558,-0.008959447243052704,3,Verde,POINT (-98.69298 21.98362),POINT (-98.69298 21.98362)
21.99941,-98.75941,0.0028733993755225696,-0.12947862510602198,-0.016636850099660018,0.028433238541264533,0.0010233218790687542,-0.0003749426577485194,-0.009020569184522943,3,Verde,POINT (-98.75941 21.99941),POINT (-98.75941 21.99941)
22.00326,-98.77064,0.002869260910843107,-0.12281765496108958,-0.016328546273096906,0.025337673317167388,0.0011598939449040536,-0.00036420433423455347,-0.00937304739314103,3,Verde,POINT (-98.77064 22.00326),POINT (-98.77064 22.00326)
22.00111,-98.77421,0.0027697919334970567,-0.07639595653805542,-0.01444399316287857,0.010108716929544513,0.0018594086861260326,-0.0002760652630591213,-0.00998855362845364,3,Amarillo,POINT (-98.77421 22.00111),POINT (-98.77421 22.00111)
21.84906,-99.14873,0.0026643292615475796,-0.020388630746207833,-0.012131058105423056,-0.009678578279360747,0.0028031200383475427,-0.0001649431905931983,-0.009810935723952188,3,Verde,POINT (-99.14873 21.84906),POINT (-99.14873 21.84906)
21.82717,-99.14948,0.0025568164185174255,0.03373727314016765,-0.009924723715303351,-0.02782816138204832,0.003655651935736141,-6.632148641094957e-05,-0.009719342793292493,3,Amarillo,POINT (-99.14948 21.82717),POINT (-99.14948 21.82717)
21.82245,-99.14659,0.0028307902243878144,-0.10491878749042287,-0.01559126234877141,0.019261062099613063,0.001430285736855761,-0.0003280177763068817,-0.010048972778087683,3,Verde,POINT (-99.14659 21.82245),POINT (-99.14659 21.82245)
21.89523,-99.24546,0.0029392114998655185,-0.15579304326797264,-0.01771378094163882,0.037310573468245394,0.0006267031123403433,-0.00044157224314670735,-0.007584861669425985,3,Amarillo,POINT (-99.24546 21.89523),POINT (-99.24546 21.89523)
21.66687,-99.22626,0.0026740223519914046,-0.09413574148207884,-0.015589566429885416,0.026483803392094194,0.0011229170106601268,-0.0002695799439058458,-0.009226425628496564,3,Rojo,POINT (-99.22626 21.66687),POINT (-99.22626 21.66687)
21.75882,-99.27974,0.0023637339646370254,0.1218601781311518,-0.006374347845323284,-0.05674164490299207,0.005041345706573172,0.00011539438560977421,-0.009288203164792511,3,Verde,POINT (-99.27974 21.75882),POINT (-99.27974 21.75882)
21.85755,-99.30076,0.0025929697830351264,0.01547421098122661,-0.010675753938762099,-0.021397826362627038,0.003345183784715012,-0.00010540497393555327,-0.00981306292884956,3,Amarillo,POINT (-99.30076 21.85755),POINT (-99.30076 21.85755)
21.92978,-99.37609,0.002764542755359064,-0.07116735100610663,-0.01422830440850726,0.008638549943229127,0.0019070634704033895,-0.00028176447544215244,-0.010161394681990966,3,Amarillo,POINT (-99.37609 21.92978),POINT (-99.37609 21.92978)
21.93039,-99.39249,0.002862247986232022,-0.12042584243968457,-0.016242414420561662,0.025446831605815744,0.0011095082708955392,-0.0003770047717723562,-0.010304394359393591,3,Amarillo,POINT (-99.39249 21.93039),POINT (-99.39249 21.93039)
21.93762,-99.39557,0.0028901847834045392,-0.13443273595519134,-0.016809742728587415,0.02996917324577563,0.0009019457545460103,-0.0003992704995602207,-0.010292312055454804,3,Amarillo,POINT (-99.39557 21.93762),POINT (-99.39557 21.93762)
21.93694,-99.40566,0.0029660855902952418,-0.17252159906459116,-0.018351716840598283,0.04224042675917973,0.0003393606320982305,-0.00045922745197468537,-0.010254075305609766,3,Verde,POINT (-99.40566 21.93694),POINT (-99.40566 21.93694)
21.9316,-99.41531,0.0028631667019139405,-0.12064161039443119,-0.016230980871291135,0.024564239773592105,0.0011773743480631258,-0.00035941943638794215,-0.010108924018164472,3,Amarillo,POINT (-99.41531 21.9316),POINT (-99.41531 21.9316)
21.93012,-99.41621,0.0027983358247188625,-0.08795219591985264,-0.014893955427401918,0.013390856579487808,0.0017080658767302703,-0.0002958587119677518,-0.010010148768304897,3,Verde,POINT (-99.41621 21.93012),POINT (-99.41621 21.93012)
21.94644,-99.40061,0.0029243534706523532,-0.15071872404324535,-0.017467971224465625,0.03484520928327497,0.0007062484606831498,-0.0004179054343184745,-0.00955830535318673,3,Verde,POINT (-99.40061 21.94644),POINT (-99.40061 21.94644)
21.95306,-99.39005,0.002949667039407742,-0.16424170401095334,-0.018012927881878738,0.03940408247965765,0.0004742439066241278,-0.00044300980422866106,-0.01022777695673169,3,Verde,POINT (-99.39005 21.95306),POINT (-99.39005 21.95306)
21.96273,-99.30193,0.0030469923135354607,-0.21040144932926316,-0.01993191547248965,0.05541436072627837,-0.0002265774879807606,-0.0005371338719132354,-0.00795550526815095,3,Amarillo,POINT (-99.30193 21.96273),POINT (-99.30193 21.96273)
21.97138,-99.29431,0.0029359688883083272,-0.15505559791276977,-0.017661549926273886,0.036449779033716066,0.0006611122741929717,-0.00042863347995303737,-0.008313272137408113,3,Verde,POINT (-99.29431 21.97138),POINT (-99.29431 21.97138)
21.6316,-99.22826,0.0029010893153322385,-0.13452081594077878,-0.016853825582626714,0.029700250754863194,0.0010412432134872304,-0.00039376865976145154,-0.005811706692730066,3,Amarillo,POINT (-99.22826 21.6316),POINT (-99.22826 21.6316)
21.68339,-99.04582,0.0028540932912041583,-0.11617233244682865,-0.016058598963637094,0.023523604686654077,0.0012136505067788705,-0.0003599446063486292,-0.010195279502289266,3,Amarillo,POINT (-99.04582 21.68339),POINT (-99.04582 21.68339)
21.47959,-98.96684,0.002388508218121048,0.11476004168579672,-0.006649510054569745,-0.05422074772157987,0.004891619075237339,7.972111256908329e-05,-0.009579438985904166,3,Amarillo,POINT (-98.96684 21.47959),POINT (-98.96684 21.47959)
21.47138,-98.95701,0.002472337870252949,0.07187979891752654,-0.008388273648003087,-0.04040050200156094,0.004262107284957751,1.5164965360181632e-05,-0.009499149889982643,3,Amarillo,POINT (-98.95701 21.47138),POINT (-98.95701 21.47138)
21.43357,-98.91222,0.0026369554949164375,-0.015887394460878775,-0.012006823938710835,-0.009730488795575759,0.0028104410061515124,-0.00015109074693385645,-0.009689750226954102,3,Verde,POINT (-98.91222 21.43357),POINT (-98.91222 21.43357)
21.43082,-98.8806,0.0023545983724339156,0.12993104539857858,-0.006022412081054433,-0.06003129224248928,0.00519514256072014,0.00012873881729109256,-0.009308783874323738,3,Verde,POINT (-98.8806 21.43082),POINT (-98.8806 21.43082)
21.43565,-98.86263,0.002384830353904311,0.1151048424554292,-0.006627900245225833,-0.05494432231202661,0.004950885748460081,9.798278304547382e-05,-0.009376977197011827,3,Amarillo,POINT (-98.86263 21.43565),POINT (-98.86263 21.43565)
21.41883,-98.88073,0.0023803037856612403,0.11480666730544148,-0.006654575351341143,-0.0545334128306601,0.004935634247114199,0.00010086105489812008,-0.009325715200264073,3,Verde,POINT (-98.88073 21.41883),POINT (-98.88073 21.41883)
21.24364,-98.86265,0.0025642197387088853,0.027297110654511115,-0.010198965208187569,-0.025515685659879276,0.003556328582723292,-7.100580580024347e-05,-0.00963798057558264,3,Verde,POINT (-98.86265 21.24364),POINT (-98.86265 21.24364)
21.2557,-98.77393,0.002460209467132035,0.07439460020607827,-0.008319015149226285,-0.040179381583197456,0.004239253247636628,1.2056341808485258e-05,-0.009558766084359793,3,Amarillo,POINT (-98.77393 21.2557),POINT (-98.77393 21.2557)
21.22835,-98.75498,0.0026268902655082918,-0.008205443408972977,-0.011675717625102375,-0.012779084340032502,0.002954051784584743,-0.00013746061609246413,-0.00969534864867317,3,Verde,POINT (-98.75498 21.22835),POINT (-98.75498 21.22835)
21.67449,-98.57561,0.0024579006262012587,0.07189477484341703,-0.008435587616207635,-0.03926231260248531,0.004215850039776406,2.0007111588444387e-05,-0.00929839940697837,3,Verde,POINT (-98.57561 21.67449),POINT (-98.57561 21.67449)
22.53217,-99.33942,0.002640476354877846,-0.048357353281945646,-0.013541065158339137,0.006450471730741023,0.002062787175834077,-0.0002002249449879825,-0.009138597180981091,3,Rojo,POINT (-99.33942 22.53217),POINT (-99.33942 22.53217)
22.52812,-99.33601,0.002673135501329387,-0.04115069262100892,-0.013086767904573316,9.884074582012325e-05,0.0023451947122048898,-0.0001977911771335676,-0.009700571201053169,3,Amarillo,POINT (-99.33601 22.52812),POINT (-99.33601 22.52812)
22.5183,-99.3297,0.0027075248508475177,-0.04217490351881147,-0.01302276369779367,-0.0022026654806344597,0.0024472546579816005,-0.00020785890382390287,-0.009882767733885956,3,Amarillo,POINT (-99.3297 22.5183),POINT (-99.3297 22.5183)
23.4707,-100.84152,0.002924579987065575,-0.1544200132765223,-0.017634154921737498,0.03667506355872571,0.0005982136100913523,-0.000428226922149136,-0.010222609874941595,2,Verde,POINT (-100.84152 23.4707),POINT (-100.84152 23.4707)
23.5272,-100.9375,0.002922299004601659,-0.15553928005628787,-0.01769848523890464,0.03756842784697859,0.000551061498981083,-0.00043399733121169304,-0.010247102273922072,2,Verde,POINT (-100.9375 23.5272),POINT (-100.9375 23.5272)
23.5156,-100.8336,0.002889149026234428,-0.13372947366278218,-0.016765149172292774,0.028984241157820525,0.0009688906221003362,-0.00038385854950561446,-0.010137502135753318,2,Verde,POINT (-100.8336 23.5156),POINT (-100.8336 23.5156)
21.81326,-100.64397,-0.2605478809330969,-0.009333318283517604,-0.001327991150191706,-0.016577567558563235,-0.051781220834473084,-0.08274577519425982,-0.0076317161931929965,2,Verde,POINT (-100.64397 21.81326),POINT (-100.64397 21.81326)
21.68816,-100.77906,-0.0059316987536596495,-0.008239852563489978,-0.006795093502588452,-0.014618775685290353,-0.03989916762663741,-0.014000300361177265,-0.008569074815542385,2,Verde,POINT (-100.77906 21.68816),POINT (-100.77906 21.68816)
17.9685,-92.85196,0.00256266941484068,0.013905933127407013,-0.010860842510534444,-0.01830661113522858,0.0032461261154284123,-9.172115064565057e-05,-0.008464842869424652,1,Amarillo,POINT (-92.85196 17.9685),POINT (-92.85196 17.9685)
17.94034,-92.91672,-0.0087147435380978,-0.007102724756902775,-0.00720820130886732,-0.011771436485801916,-0.036834753446636934,0.0013398412204485574,-0.008227283290196659,1,Amarillo,POINT (-92.91672 17.94034),POINT (-92.91672 17.94034)
17.9501,-92.91592,0.03815052260615003,-0.006986020403807228,-0.00630964783939175,-0.012625696385613118,-0.05110525834876691,-0.0283246018553172,-0.00757976860650243,1,Amarillo,POINT (-92.91592 17.9501),POINT (-92.91592 17.9501)
17.92944,-92.92941,0.00264618468173308,-0.001934120595853885,-0.011477026106633743,-0.015169403939698713,0.003252675100504015,-0.00014441170917500965,-0.0020524309061100464,1,Amarillo,POINT (-92.92941 17.92944),POINT (-92.92941 17.92944)
18.00616,-92.84871,0.0026777876922938473,-0.034317663418239434,-0.012748818296351501,-0.003742653819518192,0.0025271438575291422,-0.00018833487425696225,-0.009675972372623822,1,Amarillo,POINT (-92.84871 18.00616),POINT (-92.84871 18.00616)
17.95311,-92.84098,0.0025139514453566235,0.016147362039958015,-0.010906823543737032,-0.015543843932360576,0.0031157150004261277,-7.597909726167396e-05,-0.008575197075105706,1,Rojo,POINT (-92.84098 17.95311),POINT (-92.84098 17.95311)
17.99646,-92.84593,0.0025077796035708573,0.047124116355697014,-0.00945916244704258,-0.030547980546841484,0.0038031667618686495,-3.5209201963407195e-05,-0.00906864988624339,1,Amarillo,POINT (-92.84593 17.99646),POINT (-92.84593 17.99646)
17.83265,-92.86871,0.0029048335156175607,-0.13089265241661302,-0.016770696921145026,0.029180907104635646,0.0011726664080300483,-0.00040027523609865805,-0.0012360060086477915,1,Amarillo,POINT (-92.86871 17.83265),POINT (-92.86871 17.83265)
17.89653,-92.94749,0.0026355096256498608,0.006388267308140296,-0.011167861562513986,-0.017781839187714595,0.003436943980022445,-0.00013259146982513511,0.0004059514253779296,1,Amarillo,POINT (-92.94749 17.89653),POINT (-92.94749 17.89653)
17.91355,-92.94714,0.002641146009441297,0.0033388574445150834,-0.011290848217814748,-0.016735969249378233,0.0033825883512583863,-0.00013858949407486012,0.00022491235056153075,1,Amarillo,POINT (-92.94714 17.91355),POINT (-92.94714 17.91355)
18.02101,-92.93993,0.0027701807915507344,-0.0746044131066418,-0.01437769948302039,0.009924315267887996,0.0018564430504659894,-0.00028699216763773184,-0.009829465725363064,1,Amarillo,POINT (-92.93993 18.02101),POINT (-92.93993 18.02101)
17.99541,-92.96818,0.0027297857839355608,-0.05345634828512287,-0.013488963845312296,0.001878670345987446,0.002247299335336984,-0.00023403904911342927,-0.009963056776184276,1,Amarillo,POINT (-92.96818 17.99541),POINT (-92.96818 17.99541)
17.95883,-93.12144,0.002762020305294355,-0.06964333581455001,-0.01414536980347299,0.007145024577007236,0.0020043892265619195,-0.0002604910955382406,-0.009957330983534275,1,Amarillo,POINT (-93.12144 17.95883),POINT (-93.12144 17.95883)
18.01837,-93.04374,0.0028591992788674653,-0.1131529886309218,-0.015983231915295958,0.022448470657011256,0.0013900013009490674,-0.00035319784861551887,-0.005543904472432577,1,Amarillo,POINT (-93.04374 18.01837),POINT (-93.04374 18.01837)
18.01558,-93.08961,0.00285003163623394,-0.10966529831291903,-0.015830244382601295,0.021240412298511216,0.0014225149024089502,-0.00034612621531001015,-0.0064743146485848075,1,Amarillo,POINT (-93.08961 18.01558),POINT (-93.08961 18.01558)
18.01765,-93.14565,0.0028380076217698696,-0.1044521328736522,-0.015607447778128744,0.01936801296958705,0.0014945567923486855,-0.0003342878782618815,-0.0071617994178554256,1,Amarillo,POINT (-93.14565 18.01765),POINT (-93.14565 18.01765)
18.01716,-93.17916,0.002829657293964362,-0.10186214916902216,-0.015484048537481058,0.01834375478769961,0.0015102886557664327,-0.0003266374746777716,-0.008494216522965089,1,Amarillo,POINT (-93.17916 18.01716),POINT (-93.17916 18.01716)
17.95244,-92.91573,0.0025611208472266635,0.04008793181416918,-0.009769022035362708,-0.028748967138104514,0.0038615021383985332,-7.74760937837256e-05,-0.0026422356769656282,1,Amarillo,POINT (-92.91573 17.95244),POINT (-92.91573 17.95244)
18.01499,-93.2574,0.0028348961028675985,-0.10580602260574926,-0.01563120785571188,0.019575650591603024,0.0014253845413414352,-0.0003321254224492241,-0.009584798432957602,1,Amarillo,POINT (-93.2574 18.01499),POINT (-93.2574 18.01499)
17.95555,-93.30242,0.0027714117219685766,-0.07399236799924798,-0.014327781017161487,0.008680422668221319,0.001938966941129268,-0.00026986799070554833,-0.009651141411759679,1,Amarillo,POINT (-93.30242 17.95555),POINT (-93.30242 17.95555)
17.9435,-93.3487,0.002861000768950995,-0.11933524661482728,-0.016179382780526653,0.024115838181963604,0.0012034526171932867,-0.0003568442018133718,-0.009928150875793965,1,Amarillo,POINT (-93.3487 17.9435),POINT (-93.3487 17.9435)
17.884,-93.36285,0.0028640416386761713,-0.12107961384253858,-0.01624869498915304,0.02470432569118609,0.001170984041808483,-0.0003600914171629116,-0.010108273259251729,1,Amarillo,POINT (-93.36285 17.884),POINT (-93.36285 17.884)
18.07594,-93.30546,0.0021522698849833774,0.21548678899866494,-0.0026654518620320817,-0.08505099682600377,0.006339569373978142,0.0002644842034626054,-0.009270271467280027,1,Amarillo,POINT (-93.30546 18.07594),POINT (-93.30546 18.07594)
18.10076,-93.2732,0.0022904082140388885,0.16479017682742206,-0.004593516483037522,-0.07177817100339816,0.005733285714148076,0.00018121714424588166,-0.009376740492390415,1,Amarillo,POINT (-93.2732 18.10076),POINT (-93.2732 18.10076)
18.10217,-93.39331,0.0025947751972896513,0.01457702734581373,-0.010710041290726302,-0.02120129184191186,0.0033387897024071936,-0.00010504062661383195,-0.009793195937310714,1,Amarillo,POINT (-93.39331 18.10217),POINT (-93.39331 18.10217)
18.15871,-93.41257,0.002305457891030807,0.16052746418251138,-0.004734691554424718,-0.07136343476008303,0.005728765094193468,0.0001839375999503735,-0.009295659339747067,1,Amarillo,POINT (-93.41257 18.15871),POINT (-93.41257 18.15871)
18.16923,-93.45188,0.002573752112622566,0.022955187139654235,-0.01037782248307446,-0.023900006722632677,0.0034735617772782817,-8.376408295590433e-05,-0.009700757083549566,1,Amarillo,POINT (-93.45188 18.16923),POINT (-93.45188 18.16923)
18.20421,-93.49528,0.002408039919109104,0.10872868552517999,-0.006859735670109222,-0.05335583013757037,0.004865278841585689,7.751541554874677e-05,-0.009514221553473309,1,Amarillo,POINT (-93.49528 18.20421),POINT (-93.49528 18.20421)
18.26258,-93.54026,0.0027730515645911606,-0.10403076976298842,-0.01573701565070019,0.023488022993671434,0.0012437118090056056,-0.0003111940731476665,-0.00972397682554655,1,Amarillo,POINT (-93.54026 18.26258),POINT (-93.54026 18.26258)
18.32447,-93.61002,0.0027006344498036565,-0.007442945143804679,-0.00504598035425733,-0.010358657269575444,0.003583491272064163,-0.0001170499738442399,-0.00949833335482725,1,Verde,POINT (-93.61002 18.32447),POINT (-93.61002 18.32447)
18.34864,-93.63029,0.09817318776464902,-0.006995517121358395,-0.010675851252908854,-0.012001711498288764,-0.01920188146652027,-0.05969125665094227,-0.00913183169559573,1,Verde,POINT (-93.63029 18.34864),POINT (-93.63029 18.34864)
18.3722,-93.61919,-0.006555929401015584,-0.007490070955067131,-0.008052883289813099,-0.012374449726904232,-0.02924939905572301,0.0010575019453631955,-0.007751103562288248,1,Verde,POINT (-93.61919 18.3722),POINT (-93.61919 18.3722)
18.386,-93.59177,0.029276599025339904,-0.006495313417065623,-0.022499528735714105,-0.0052304980547149245,0.09648664991294562,-0.0035976911351550604,-0.012270380710170475,1,Verde,POINT (-93.59177 18.386),POINT (-93.59177 18.386)
18.35947,-93.57792,0.244284625288878,-0.006489544965960224,-0.010714848291869195,-0.013168713637928334,-0.03805825963858429,-0.1487865242920009,-0.007781114693614919,1,Verde,POINT (-93.57792 18.35947),POINT (-93.57792 18.35947)
18.39494,-93.55599,0.2161118271659557,-0.010347559859286844,0.12022935212947575,-0.006638431800415804,0.0031441308375774364,-0.1270584435854184,-0.007915735790283707,1,Rojo,POINT (-93.55599 18.39494),POINT (-93.55599 18.39494)
18.39607,-93.51411,0.11254403499236766,-0.007478228118219077,0.009029281120447565,-0.010809653205855287,-0.011189376223430083,-0.06721882683490972,-0.007999107510837156,1,Rojo,POINT (-93.51411 18.39607),POINT (-93.51411 18.39607)
18.34578,-93.67512,0.08387028750755332,-0.0071264459385130055,-0.009226867623570193,-0.012601697401602479,-0.030435974847925592,-0.05269600581935601,-0.00843311428529073,1,Verde,POINT (-93.67512 18.34578),POINT (-93.67512 18.34578)
18.36503,-93.65658,0.01681292391516777,-0.006842699879274208,-0.01747364403847059,-0.007722645861083641,0.052750764471349736,-0.001978350320159854,-0.010777643980177385,1,Verde,POINT (-93.65658 18.36503),POINT (-93.65658 18.36503)
18.34052,-93.73098,0.025487309147367423,-0.006582043813293963,-0.02070011752531174,-0.005834006473604125,0.08322412937446537,-0.0031065716539231086,-0.010238687936369836,1,Verde,POINT (-93.73098 18.34052),POINT (-93.73098 18.34052)
18.3207,-93.722,-0.0034955563580652492,-0.007985240904887999,0.011708292285264165,-0.010836794630088898,-0.017360498023724472,0.0007409178185083958,-0.005629062846198748,1,Rojo,POINT (-93.722 18.3207),POINT (-93.722 18.3207)
18.26708,-93.7456,0.16545123846189771,-0.006783632331546023,-0.009223045410138797,-0.01199717439959888,-0.01899340609925119,-0.09954906932948518,-0.009257693124615048,1,Verde,POINT (-93.7456 18.26708),POINT (-93.7456 18.26708)
18.28095,-93.8083,0.19840649515765638,-0.0065030077192958086,-0.013272545987402276,-0.011528801259979387,-0.008880871290991738,-0.11774180724570121,-0.009643444100303503,1,Verde,POINT (-93.8083 18.28095),POINT (-93.8083 18.28095)
18.2988,-93.8486,0.21912446229298813,-0.006357411445740182,-0.01451986656936223,-0.011060509469460446,-0.0003362590795615022,-0.1288952275751801,-0.009931439660759768,1,Verde,POINT (-93.8486 18.2988),POINT (-93.8486 18.2988)
18.2994,-93.8538,0.21067989263346817,-0.006344950889433834,-0.0151765052373929,-0.010643864024956538,0.0066925527936463475,-0.12296293519618927,-0.010112854432115336,1,Verde,POINT (-93.8538 18.2994),POINT (-93.8538 18.2994)
18.2436,-93.8475,0.028995826135032307,-0.006521116503244305,-0.021686001695468936,-0.005248300836909224,0.09554077493869881,-0.0035586269143811824,-0.012072653242695268,1,Verde,POINT (-93.8475 18.2436),POINT (-93.8475 18.2436)
18.15739,-93.74266,0.0024164842009189095,0.0891214719642106,-0.007753349287696983,-0.0445489948200962,0.004464859898264564,5.4691617649276575e-05,-0.009320607029389099,1,Amarillo,POINT (-93.74266 18.15739),POINT (-93.74266 18.15739)
18.11693,-93.6818,0.002162110083888736,0.200228413633389,-0.003546982628830517,-0.0762699272469509,0.0062358630577235095,0.0002590740784848447,0.001844424980921673,1,Rojo,POINT (-93.6818 18.11693),POINT (-93.6818 18.11693)
18.22814,-93.6348,0.0026027566785249354,0.008513186482346871,-0.010962915984860183,-0.019206642037200714,0.003256561083219632,-0.00010772742766827607,-0.00970050949685278,1,Verde,POINT (-93.6348 18.22814),POINT (-93.6348 18.22814)
18.01768,-93.6069,0.0019777914303586927,0.2504641726913628,-0.0015820658323683866,-0.08917191912285441,0.0066347077813766545,0.00038599980138763083,-0.006799307558040288,1,Rojo,POINT (-93.6069 18.01768),POINT (-93.6069 18.01768)
